-2,7.545982338868703
"-199/100",7.505981386499667
"-99/50",7.465980389234829
"-197/100",7.42597934495715
"-49/25",7.385978251449757
"-39/20",7.34597710639109
"-97/50",7.305975907350091
"-193/100",7.2659746517809465
"-48/25",7.225973337017802
"-191/100",7.185971960268834
"-19/10",7.145970518610604
"-189/100",7.105969008981514
"-47/25",7.065967428175662
"-187/100",7.02596577283551
"-93/50",6.985964039445306
"-37/20",6.945962224323085
"-46/25",6.90596032361314
"-183/100",6.865958333277617
"-91/50",6.8259562490878904
"-181/100",6.785954066615747
"-9/5",6.745951781223737
"-179/100",6.705949388055239
"-89/50",6.665946882024164
"-177/100",6.625944257804305
"-44/25",6.585941509817338
"-7/4",6.545938632221742
"-87/50",6.505935618899287
"-173/100",6.465932463442862
"-43/25",6.42592915914231
"-171/100",6.38592569897002
"-17/10",6.345922075566013
"-169/100",6.30591828122181
"-42/25",6.265914307864807
"-167/100",6.225910147039881
"-83/50",6.185905789891309
"-33/20",6.145901227144848
"-41/25",6.1058964490862415
"-163/100",6.06589144554173
"-81/50",6.025886205854878
"-161/100",5.985880718864692
"-8/5",5.945874972880699
"-159/100",5.905868955658335
"-79/50",5.865862654372207
"-157/100",5.825856055587936
"-39/25",5.785849145234328
"-31/20",5.74584190857074
"-77/50",5.7058343301578205
"-153/100",5.665826393821713
"-38/25",5.625818082620412
"-151/100",5.5858093788052114
"-3/2",5.545800263785167
"-149/100",5.505790718081375
"-37/25",5.465780721290512
"-147/100",5.425770252034534
"-73/50",5.385759287920252
"-29/20",5.34574780548179
"-36/25",5.305735780136816
"-143/100",5.265723186128069
"-71/50",5.225709996469803
"-141/100",5.185696182882478
"-7/5",5.145681715737233
"-139/100",5.105666563985607
"-69/50",5.065650695091758
"-137/100",5.0256340749584
"-34/25",4.985616667855764
"-27/20",4.945598436337207
"-67/50",4.905579341150696
"-133/100",4.865559341164525
"-33/25",4.825538393261061
"-131/100",4.785516452245218
"-13/10",4.745493470739789
"-129/100",4.70546939907749
"-32/25",4.665444185193815
"-127/100",4.625417774496257
"-63/50",4.585390109751321
"-5/4",4.545361130943332
"-31/25",4.505330775134553
"-123/100",4.465298976322341
"-61/50",4.425265665295199
"-121/100",4.385230769448717
"-6/5",4.345194212627129
"-119/100",4.3051559149382275
"-59/50",4.2651157925754974
"-117/100",4.225073757601248
"-29/25",4.185029717732977
"-23/20",4.144983576133459
"-57/50",4.104935231169648
"-113/100",4.064884576164691
"-28/25",4.024831499107446
"-111/100",3.984775882428238
"-11/10",3.944717602650977
"-109/100",3.9046565300978284
"-27/25",3.864592528571877
"-107/100",3.8245254549989633
"-53/50",3.78445515904443
"-21/20",3.7443814827334982
"-26/25",3.704304260004251
"-103/100",3.6642233163477287
"-51/50",3.624138468188817
"-101/100",3.5840495225405715
-1,3.5439562763689563
"-99/100",3.503858516086949
"-49/50",3.4637560168634622
"-97/100",3.423648542097602
"-24/25",3.3835358426143736
"-19/20",3.3434176559774027
"-47/50",3.3032937058095233
"-93/100",3.2631637007102876
"-23/25",3.2230273335785284
"-91/100",3.1828842805247395
"-9/10",3.1427341999184977
"-89/100",3.102576731209274
"-22/25",3.062411493783643
"-87/100",3.02223808559354
"-43/50",2.9820560819372517
"-17/20",2.941865033772
"-21/25",2.901664466283671
"-83/100",2.861453876982798
"-41/50",2.8212327339645795
"-81/100",2.7810004737518708
"-4/5",2.7407564994387457
"-79/100",2.7005001775764708
"-39/50",2.6602308361368103
"-77/100",2.6199477617691866
"-19/25",2.5796501962506424
"-3/4",2.5393373335593843
"-37/50",2.499008315648118
"-73/100",2.4586622291935485
"-18/25",2.418298100487322
"-71/100",2.3779148912068937
"-7/10",2.337511492238648
"-69/100",2.2970867190239606
"-17/25",2.256639304447279
"-67/100",2.216167891587142
"-33/50",2.17567102659634
"-13/20",2.135147149590179
"-16/25",2.0945945854417047
"-63/100",2.0540115328476465
"-31/50",2.013396053290937
"-61/100",1.9727460577060703
"-3/5",1.9320592922152746
"-59/100",1.8913333219299824
"-29/50",1.8505655128451495
"-57/100",1.8097530137363085
"-14/25",1.7688927314417697
"-11/20",1.7279813073178065
"-27/50",1.6870150902930257
"-53/100",1.6459901041010425
"-13/25",1.6049020129844056
"-51/100",1.5637460847422884
"-1/2",1.522517141445612
"-49/100",1.4812095165080117
"-12/25",1.4398169924308846
"-47/100",1.3983327421827336
"-23/50",1.3567492552468436
