-2.,2.1643528557844367
-1.99,2.154352855784437
-1.98,2.144352855784437
-1.97,2.134352855784437
-1.96,2.124352855784437
-1.95,2.114352855784437
-1.94,2.1043528557844366
-1.93,2.0943528557844373
-1.92,2.0843528557844366
-1.91,2.074352855784437
-1.9,2.064352855784437
-1.89,2.054352855784437
-1.88,2.044352855784437
-1.87,2.034352855784437
-1.86,2.024352855784437
-1.85,2.014352855784437
-1.84,2.0043528557844366
-1.83,1.9943528557844368
-1.82,1.9843528557844368
-1.81,1.974352855784437
-1.8,1.964352855784437
-1.79,1.954352855784437
-1.78,1.944352855784437
-1.77,1.9343528557844372
-1.76,1.9243528557844367
-1.75,1.9143528557844371
-1.74,1.9043528557844367
-1.73,1.894352855784437
-1.72,1.884352855784437
-1.71,1.8743528557844369
-1.7,1.8643528557844369
-1.69,1.854352855784437
-1.68,1.844352855784437
-1.67,1.834352855784437
-1.66,1.824352855784437
-1.65,1.8143528557844368
-1.64,1.8043528557844368
-1.63,1.7943528557844368
-1.62,1.784352855784437
-1.61,1.774352855784437
-1.6,1.764352855784437
-1.59,1.754352855784437
-1.58,1.7443528557844368
-1.57,1.734352855784437
-1.56,1.724352855784437
-1.55,1.714352855784437
-1.54,1.704352855784437
-1.53,1.694352855784437
-1.52,1.684352855784437
-1.51,1.674352855784437
-1.5,1.664352855784437
-1.49,1.654352855784437
-1.48,1.644352855784437
-1.47,1.634352855784437
-1.46,1.6243528557844369
-1.45,1.6143528557844369
-1.44,1.6043528557844369
-1.43,1.5943528557844369
-1.42,1.5843528557844369
-1.41,1.5743528557844368
-1.4,1.5643528557844368
-1.39,1.5543528557844368
-1.38,1.544352855784437
-1.37,1.5343528557844368
-1.36,1.5243528557844368
-1.35,1.514352855784437
-1.34,1.504352855784437
-1.33,1.494352855784437
-1.32,1.484352855784437
-1.31,1.474352855784437
-1.3,1.464352855784437
-1.29,1.454352855784437
-1.28,1.444352855784437
-1.27,1.4343528557844372
-1.26,1.424352855784437
-1.25,1.414352855784437
-1.24,1.404352855784437
-1.23,1.394352855784437
-1.22,1.384352855784437
-1.21,1.3743528557844369
-1.2,1.3643528557844369
-1.19,1.354352855784437
-1.18,1.3443528557844369
-1.17,1.3343528557844369
-1.16,1.3243528557844368
-1.15,1.314352855784437
-1.14,1.304352855784437
-1.13,1.2943528557844368
-1.12,1.284352855784437
-1.11,1.274352855784437
-1.1,1.264352855784437
-1.09,1.254352855784437
-1.08,1.244352855784437
-1.07,1.234352855784437
-1.06,1.224352855784437
-1.05,1.214352855784437
-1.04,1.204352855784437
-1.03,1.194352855784437
-1.02,1.184352855784437
-1.01,1.174352855784437
-1.,1.1643528557844371
-0.99,1.154352855784437
-0.98,1.144352855784437
-0.97,1.134352855784437
-0.96,1.1243528557844369
-0.95,1.1143528557844369
-0.94,1.1043528557844369
-0.93,1.094352855784437
-0.92,1.084352855784437
-0.91,1.074352855784437
-0.9,1.064352855784437
-0.89,1.0543528557844368
-0.88,1.044352855784437
-0.87,1.034352855784437
-0.86,1.024352855784437
-0.85,1.014352855784437
-0.84,1.004352855784437
-0.83,0.994352855784437
-0.82,0.9843528557844369
-0.81,0.9743528557844371
-0.8,0.9643528557844371
-0.79,0.954352855784437
-0.78,0.9443528557844371
-0.77,0.934352855784437
-0.76,0.9243528557844372
-0.75,0.9143528557844369
-0.74,0.904352855784437
-0.73,0.8943528557844368
-0.72,0.8843528557844369
-0.71,0.8743528557844369
-0.7,0.864352855784437
-0.69,0.854352855784437
-0.68,0.8443528557844371
-0.67,0.8343528557844371
-0.66,0.8243528557844371
-0.65,0.8143528557844371
-0.64,0.804352855784437
-0.63,0.794352855784437
-0.62,0.7843528557844369
-0.61,0.774352855784437
-0.6,0.764352855784437
-0.59,0.754352855784437
-0.58,0.7443528557844369
-0.57,0.734352855784437
-0.56,0.7243528557844371
-0.55,0.7143528557844371
-0.54,0.7043528557844371
-0.53,0.6943528557844371
-0.52,0.684352855784437
-0.51,0.674352855784437
-0.5,0.664352855784437
-0.49,0.654352855784437
-0.48,0.644352855784437
-0.47,0.6343528557844371
-0.46,0.624352855784437
-0.45,0.614352855784437
-0.44,0.604352855784437
-0.43,0.5943528557844371
-0.42,0.584352855784437
-0.41,0.574352855784437
-0.4,0.564352855784437
-0.39,0.5543528557844372
-0.38,0.544352855784437
-0.37,0.534352855784437
-0.36,0.524352855784437
-0.35,0.514352855784437
-0.34,0.504352855784437
-0.33,0.4943528557844371
-0.32,0.48435285578443704
-0.31,0.474352855784437
-0.3,0.464352855784437
-0.29,0.45435285578443696
-0.28,0.444352855784437
-0.27,0.43435285578443705
-0.26,0.42435285578443704
-0.25,0.41435285578443704
