-2.2082330879479217,-2.275194917511462,-2.348618865794075,-2.4284085544759773,-2.5143667282663875,-2.6062040647270512,-2.703551892709748,-2.8059777180920005,-2.9130023639154388,-3.0241175747114424,-3.1388030735888135,-3.2565422519802745,-3.376835878957729,-3.4992134163346607,-3.6232417076819785,-3.7485309732010417,-3.874738189736472,-4.0015680644734655,-4.128771915103651,-4.256144837670121,-4.3835215652723845,-4.510771389589318,-4.637792431907992,-4.7645054152610316,-4.890846910662287,-5.01676181388582,-5.142194557993615,-5.267078285903318,-5.391320915362924,-5.514786786116092,-5.637272542542367,-5.758476418180393,-5.877961797898208,-5.995119824082,-6.109142839447685,-6.219030119956156,-6.323654787840847,-6.421914386350582,-6.512954244859988,-6.596397414512268,-6.672477969440624,-6.74200478981174,-6.806172494283468,-6.8663107970578405,-6.923666531576021,-6.979262660332162,-7.0338289075545255,-7.087777611623847,-7.141202762686015,-7.1938970866918135,-7.245401975659196,-7.295120069730582,-7.342517696317093,-7.387409817622558,-7.430259115026965,-7.4723797269726555,-7.5159716183148415,-7.564012522747414,-7.6201092673524204,-7.688374373801687,-7.77318497866788,-7.878010120247165,-8.00022336912929,-8.115347171544864,-8.171938196862506,-8.168609324137357,-8.16767540083425,-8.212890394326994,-8.325434782462905,-8.496167162746682,-8.571979881739017,-8.517580083549625,-8.545641340422168,-8.720420758695706,-8.841399182041195,-8.754063622965969,-8.867609753730791,-9.050515872580466,-8.941313343296097,-9.15739426060951,-9.113942132349866,-9.245250343796304,-9.245996113449783,-9.430763653696996,-9.337344874550487,-9.549742022676112,-9.612881861388372,-9.553650369658985,-9.607263603284451,-9.705195108954369,-9.789036594530153,-9.83696386423133,-9.870509173964543,-9.97186569172569,-10.20350080448856,-10.081479209849428,-10.316158709203602,-10.203816852403257,-10.293202648956566,-10.395262104571758,-10.42306930652035,-10.46409621110713,-10.713752691952225,-10.594232061389611,-10.64174784106975,-10.693341881870353,-10.824963491306216,-10.836541795341972,-10.963480422931315,-10.9370715354566,-10.970849766710273,-10.95512238159416,-11.02395309628105,-11.026861441822403,-11.035928561900647,-11.108508830355923,-11.117613585759802,-11.064126932574764,-11.08768874162737,-11.079837524237046,-11.123795301800572
-2.359031535979844,-2.4131218347877987,-2.473541435638365,-2.54040064091314,-2.6137058516718508,-2.693358389531471,-2.7791585698806744,-2.8708145585366434,-2.9679551583787345,-3.0701454267613584,-3.176903930628919,-3.287720485746177,-3.4020733614533385,-3.519445119796171,-3.639336461641878,-3.761277649738483,-3.88483726022696,-4.009628178790119,-4.135310905761382,-4.261594362358902,-4.388234488110144,-4.515030973800657,-4.641822471415491,-4.76848055313519,-4.894902551719132,-5.021003206037137,-5.146704762664544,-5.271924856793967,-5.39656113671717,-5.520471270162731,-5.643446841011739,-5.765180074970554,-5.885224027666275,-6.002950948415036,-6.11752117957487,-6.227885859346326,-6.332855688476058,-6.431261899048882,-6.5221986616932845,-6.6052732670680845,-6.680748234589729,-6.749495251605756,-6.812783686757994,-6.872008609289689,-6.928461753626813,-6.983190021186989,-7.036931646422135,-7.090099385801238,-7.142786535729146,-7.194789935034889,-7.245664214430664,-7.294835787215202,-7.341801826008045,-7.386406093802297,-7.429126284360428,-7.471270116204388,-7.515011493076838,-7.563292342190345,-7.619685289660633,-7.6882769043381165,-7.773424845729485,-7.878566742092068,-8.000967397330298,-8.11585919662385,-8.171772725274236,-8.168100778386918,-8.16728199193706,-8.212784694929951,-8.325678007210303,-8.496624741113713,-8.571859401897306,-8.517262101950003,-8.545581586748236,-8.720730582997218,-8.841337011774279,-8.753856179393681,-8.867743426691982,-9.05052586280496,-8.94116765945199,-9.157643536689918,-9.113758372973036,-9.245407575220325,-9.245830856097584,-9.430971010580883,-9.337229962635405,-9.549708378182698,-9.6130385785754,-9.553598238028107,-9.607141882996695,-9.705073212043693,-9.788927883708574,-9.836850137107112,-9.870397156164763,-9.971828006917075,-10.20367343752147,-10.081370534209114,-10.3163111036668,-10.203728739833108,-10.293108069376212,-10.39519946274179,-10.42298060318065,-10.464011810793782,-10.713905863031266,-10.59415702580748,-10.641653973495265,-10.69324923172518,-10.824961199918732,-10.836486487631658,-10.963529692668859,-10.937041797519981,-10.97083060688834,-10.955057837693472,-11.023938062563115,-11.026828127513621,-11.035890891929052,-11.108546048260163,-11.11765190659442,-11.064092993559555,-11.087675160069534,-11.079811709752331,-11.123819317364715
-2.534315546000915,-2.5763920879753677,-2.6242864346888313,-2.6782909699347113,-2.7386115677011005,-2.8053564576250527,-2.878529823679429,-2.9580306547675117,-3.0436568636323433,-3.135114210443343,-3.23202918092373,-3.3339647212370385,-3.4404376349718704,-3.550936483039285,-3.664938957575785,-3.7819278835373398,-3.9014052011185387,-4.022903476209379,-4.1459946653546105,-4.270296023966376,-4.395473189973273,-4.521240592539087,-4.647359413049555,-4.77363334495326,-4.899902341833451,-5.026034395330543,-5.15191513910595,-5.277434735287904,-5.402471087937402,-5.526868010699576,-5.650406723578046,-5.772769355267334,-5.893494761558656,-6.011931234807689,-6.127199079531735,-6.238188589047442,-6.34363019464059,-6.442268183315119,-6.53312797659903,-6.615793596163877,-6.690562081327615,-6.758384603920151,-6.820625344520654,-6.878761689901315,-6.934141278494154,-6.987840335105687,-7.040607158172431,-7.092854561789969,-7.144674400242302,-7.195867561229982,-7.246003176840869,-7.294534170319213,-7.340992297586661,-7.385253780581654,-7.427813569145863,-7.469972848176805,-7.513876974988472,-7.562428140581996,-7.619160748981089,-7.688132412585773,-7.773679520340252,-7.879205193086567,-8.001848645015405,-8.116493238036679,-8.171610922979678,-8.16751030184431,-8.166804136806919,-8.212635651484645,-8.32594662312008,-8.497180029449952,-8.571746312243725,-8.516878854964824,-8.545488376220817,-8.721094950721328,-8.841291353933485,-8.753595578384738,-8.867887251172593,-9.050566721094206,-8.940976806175048,-9.157948051598764,-9.1135330702016,-9.245589640961516,-9.24562721490209,-9.431227787436537,-9.33707531936412,-9.549685775929069,-9.613229408359587,-9.553517977835792,-9.606981243461592,-9.704919563074938,-9.78879353372894,-9.836705967727275,-9.870247620779965,-9.971767567399421,-10.203905174947778,-10.08122824375096,-10.316509751525043,-10.203606209949182,-10.292985792445629,-10.395122672363346,-10.422865707391551,-10.463894394595778,-10.714114146620338,-10.594051759468131,-10.641528400974002,-10.6931240465646,-10.824952489848132,-10.83641539769042,-10.963600988468153,-10.937005216908785,-10.970801176611376,-10.954969622075218,-11.02391501011316,-11.026784760367242,-11.035841034693796,-11.108595292099668,-11.117703120928365,-11.064046884443616,-11.087655800998451,-11.079776594271465,-11.123852099837768
-2.7313709364695034,-2.7629021828055884,-2.799461720957441,-2.8414662145678125,-2.8892779609146393,-2.9431874993312324,-3.0033987189098275,-3.070017745083513,-3.1430465711914417,-3.2223819582109097,-3.3078196237809765,-3.3990632610483957,-3.4957375398182653,-3.597403992066274,-3.7035785828697945,-3.813749797912776,-3.9273962026875493,-4.044002604378318,-4.163074140185209,-4.2841478033205345,-4.4068010896812435,-4.53065759973134,-4.655389555350134,-4.780717277408886,-4.906405695515215,-5.0322579006876245,-5.158105579286157,-5.283795865994708,-5.409173730575663,-5.534058522931651,-5.658212912975278,-5.781302586969398,-5.902846566598873,-6.0221624319449605,-6.13832002387955,-6.250131966029144,-6.356223905396675,-6.455223679845931,-6.5460615951777985,-6.628285721145521,-6.702234320574662,-6.768960157354887,-6.829949321824817,-6.8867843136247275,-6.940883239931288,-6.993358611706184,-7.04497068869883,-7.096131753647424,-7.14693109798669,-7.19717330434499,-7.246443148042621,-7.294222843176976,-7.340082623904526,-7.383935041863455,-7.426294774830028,-7.468456562724721,-7.512534849122159,-7.5613881600538955,-7.61850860109943,-7.68792188251433,-7.77394169409847,-7.879934042912468,-8.002893774234307,-8.117282636588927,-8.171465082759049,-8.166826189626342,-8.166221718523541,-8.212426756963765,-8.326238482666936,-8.497856209076465,-8.57165234818388,-8.516415912856667,-8.545347514672015,-8.721522865336638,-8.841275290828243,-8.753266849832334,-8.868037612057224,-9.050654681129785,-8.940726050211316,-9.158320885472264,-9.113256203182996,-9.245799053224495,-9.245375714810057,-9.43154652227625,-9.336867107062409,-9.549682970746014,-9.61346176789823,-9.553397513645466,-9.606768881737228,-9.704725530961673,-9.788627443518052,-9.836522915805357,-9.870047855505192,-9.971674021853985,-10.204216438715282,-10.081041729390115,-10.31676897328726,-10.203436283162315,-10.292827628511565,-10.395028961770675,-10.422716872471224,-10.463731430061948,-10.71439726844239,-10.593904505389423,-10.6413604547718,-10.692954977251546,-10.824933237414534,-10.836324243208562,-10.963703630345416,-10.93696067441202,-10.97075659958621,-10.954849122780258,-11.023880099114528,-11.026728478485097,-11.035775164274275,-11.108660317681247,-11.117771477187713,-11.063984273233862,-11.087628224746576,-11.079728847249221,-11.123896840985148
-2.9466428139481837,-2.9694433538205436,-2.996344095366459,-3.0278140166832697,-3.064304201191121,-3.1062296824284044,-3.1539509903034233,-3.2077567818009336,-3.2678489792149112,-3.3343316990124707,-3.4072049418973402,-3.4863635722255624,-3.571601612642971,-3.66262139795215,-3.7590467415340507,-3.8604390129420776,-3.966314918212347,-4.076164796684748,-4.189470362711969,-4.305720985758123,-4.424427782920543,-4.545134970436416,-4.667428071887007,-4.790938700680961,-4.915345708694973,-5.040372498071971,-5.165780195989462,-5.291356157222199,-5.416896864365402,-5.542183765636192,-5.66695006989868,-5.790836421946215,-5.913334659946755,-6.03372333243171,-6.1510089570184565,-6.263904703890623,-6.370897779925507,-6.470456697069238,-6.56137593115134,-6.643145411337077,-6.716150821871546,-6.781575968698902,-6.841066112344099,-6.896340135874528,-6.948906289029962,-6.9999225435901105,-7.05016347320993,-7.100039903655784,-7.1496369060493885,-7.198761958115327,-7.247016362803555,-7.293914322915642,-7.339068480514,-7.382431701864763,-7.424541055670555,-7.466685181318662,-7.510945497427278,-7.560133122843636,-7.617693937286643,-7.687619104661441,-7.774198924239518,-7.880760763233142,-8.004134611559014,-8.118270826684016,-8.171354006537497,-8.166036030645856,-8.165509564810598,-8.212135445750478,-8.326548238073034,-8.498682268654452,-8.571595333964869,-8.515855683726288,-8.545139288182073,-8.722024094614603,-8.841308175219725,-8.75285069910837,-8.86818783061327,-9.050812996920929,-8.940395831334897,-9.158778029692881,-9.11291546546331,-9.246037471076848,-9.245064688018623,-9.431942734644347,-9.33658673536486,-9.549713184009532,-9.613744228183528,-9.55321990446957,-9.606487848971112,-9.70448031240716,-9.788422355802762,-9.836290385531763,-9.86978092814638,-9.971532591569805,-10.204634621011513,-10.080797170260878,-10.317107292838843,-10.203201164574004,-10.292623173072087,-10.394915484184729,-10.42252428107656,-10.463505679533966,-10.714781943127308,-10.593698964058275,-10.641136005524588,-10.692726812405617,-10.824897020401878,-10.836207851797353,-10.963850902442521,-10.936907279850105,-10.970689695517047,-10.954684624193982,-11.023827651998209,-11.026655772442979,-11.035688370127676,-11.108745929491773,-11.117862536416935,-11.063899310631234,-11.087588934269487,-11.079663960574326,-11.123957889111727
-3.1762910610931567,-3.1922430554894174,-3.211364576514706,-3.234111698093723,-3.2609533789678435,-3.2923571839186545,-3.3287726355322365,-3.3706130857446777,-3.4182372967880976,-3.4719321164373675,-3.531897673780002,-3.598236382958553,-3.6709467305723065,-3.7499223801069066,-3.8349566234098824,-3.9257517247877187,-4.021932308001656,-4.123061674735986,-4.228659826306258,-4.338221969972739,-4.451236389917024,-4.567200708215079,-4.685635715826235,-4.8060960900618035,-4.928177411993682,-5.051518932769712,-5.175801480895627,-5.300739711237232,-5.426067526518831,-5.551514938867488,-5.67677397689253,-5.801450860757464,-5.925002568141136,-6.0466602425527265,-6.16535319972217,-6.279668792953936,-6.3879106976885645,-6.488325575108533,-6.579507751550188,-6.66084907740945,-6.73278520696657,-6.796670104575091,-6.854360369672716,-6.907755147139035,-6.95848001769932,-7.007750767336793,-7.056359258105368,-7.104713438323664,-7.152891726922007,-7.2007030253407365,-7.247765590394134,-7.293628038264932,-7.337949198201769,-7.380726194229517,-7.422521262773971,-7.464617586643074,-7.509061870295331,-7.558614519483755,-7.6166717077469785,-7.687188082785856,-7.774431175346038,-7.881690220003323,-8.005608848358284,-8.119514551927598,-8.171305834406159,-8.165127331644218,-8.164636281753747,-8.211730955996105,-8.326865480577688,-8.499694318039891,-8.57160187480123,-8.51517692054716,-8.544836417253874,-8.722608597159168,-8.841418346959786,-8.75232236518529,-8.868326458179126,-9.051074836571098,-8.939960264903958,-9.159338711685583,-9.112495959204388,-9.24630468760209,-9.244679982061049,-9.432435323056959,-9.336209309602477,-9.54979621243628,-9.614086235959148,-9.552961428978463,-9.606115815394489,-9.704170587605109,-9.788169919471892,-9.835995276547814,-9.86942438798415,-9.971322189827555,-10.205196354875154,-10.080476710096821,-10.31754841920852,-10.202876497890161,-10.292359399801523,-10.394779755345523,-10.42227568643315,-10.463193461177633,-10.715304278948503,-10.593412543413617,-10.640836460983214,-10.692419250405502,-10.824833860436993,-10.836060203215476,-10.964061782919876,-10.936844797160115,-10.97058986409593,-10.954460220588567,-11.023749250637676,-11.026562475840716,-11.035574446925796,-11.108858166944994,-11.117983506908617,-11.06378412263295,-11.087532901749348,-11.079575849580166,-11.124041161079088
-3.4166610000614184,-3.427492881804959,-3.4406615132434797,-3.4565654270051054,-3.475635469474585,-3.4983265509063544,-3.5251062944730136,-3.5564407850626103,-3.592777959584551,-3.6345295285877466,-3.6820526203533945,-3.7356325351891018,-3.795468040346173,-3.8616604983083365,-3.934207809845185,-4.013003710075384,-4.097842449829096,-4.1884284050735205,-4.284389753620271,-4.385295084456119,-4.490671671308232,-4.600024128865256,-4.712852238218719,-4.82866683134142,-4.947002718510553,-5.067427687419598,-5.189546557322871,-5.312999086641847,-5.437450147783605,-5.562569945981014,-5.688001195740912,-5.81330937108776,-5.937912393698533,-6.060989846340797,-6.181383702804536,-6.29752856911071,-6.407488290760262,-6.509198346483657,-6.600950356458157,-6.681964833868686,-6.752718481009706,-6.81478640582992,-6.870310850216616,-6.921434318250127,-6.969938263535079,-7.017113331880332,-7.063772525919273,-7.1103187671456505,-7.156820269681639,-7.203084889468729,-7.248747514945943,-7.293393052061705,-7.336729877555955,-7.37880304176679,-7.420202703163352,-7.462207548260677,-7.5068284835922015,-7.556772648031033,-7.615383887576302,-7.686579583563979,-7.7746073024238544,-7.882722200492396,-8.007360520514885,-8.121088096316397,-8.171362046100041,-8.164088660774395,-8.163562950061218,-8.211171501215455,-8.327171933910181,-8.500937004402141,-8.571711199958997,-8.514354333333154,-8.544401305211107,-8.723285330553013,-8.841647007527998,-8.751650288120974,-8.868434690453663,-9.051487366188583,-8.939385262612124,-9.160025440401101,-9.111980037080516,-9.246596888533215,-9.24420481657825,-9.433046718480378,-9.335701643804834,-9.549961527796844,-9.614497343174211,-9.552588938210873,-9.605623557038927,-9.703780292152432,-9.787861026076486,-9.835621745952485,-9.868948648853252,-9.97101274475551,-10.20595042955705,-10.080057534931079,-10.318122247311173,-10.202429022434712,-10.29202033003297,-10.39462049746736,-10.421956147805366,-10.462762292055414,-10.716012961222916,-10.593013951471217,-10.640437552342478,-10.692005345921384,-10.824728279357217,-10.83587468604138,-10.96436345389341,-10.936774410914133,-10.970441415791974,-10.954154376070026,-11.023632380020311,-11.026443874914985,-11.035425706979995,-11.109004453103353,-11.118143614248766,-11.06362815111044,-11.087452875324736,-11.079456327257105,-11.124154694013635
-3.664578585457985,-3.671735807396539,-3.6805476977186995,-3.691334680475702,-3.7044570803712387,-3.7203125719939645,-3.739330944295832,-3.7619658702817467,-3.7886835911061616,-3.8199487159771177,-3.856207680382258,-3.897870753853259,-3.9452937910507098,-3.9987611180541665,-4.058470989832898,-4.124524918003362,-4.196921856142895,-4.275557784218498,-4.360230722156185,-4.450650703349461,-4.546453820152066,-4.64721915712199,-4.752487261998532,-4.861778745548673,-4.974611603260127,-5.090515855566065,-5.209044042739385,-5.329775910893708,-5.452315197030609,-5.576275663023674,-5.701252375965278,-5.826772826941309,-5.952221635975812,-6.076734828830649,-6.1990708926691855,-6.317495883945069,-6.4297746479477915,-6.5334117732134995,-6.62623494286466,-6.70715826073055,-6.776660725822775,-6.8366015599055725,-6.88951597634819,-6.937882967795213,-6.983696053229671,-7.028344908811073,-7.072668809765634,-7.11706242092374,-7.16157856862326,-7.206020123872115,-7.250037120750021,-7.293251694387891,-7.335424334160745,-7.37665107840403,-7.417552520594711,-7.459404091991875,-7.504180600694409,-7.554534487584433,-7.613756044067418,-7.68572661572874,-7.774680064079152,-7.883847431800443,-8.009439916462224,-8.123088815504762,-8.171583119967597,-8.162911614450222,-8.162241781972442,-8.21040058709902,-8.327437247721289,-8.502464832468167,-8.571980649939732,-8.51335848743145,-8.543782384458947,-8.724059981446235,-8.84205374926943,-8.750794651408512,-8.868482465998394,-9.052117516030574,-8.938626245224814,-9.16086341603118,-9.111347486255811,-9.246903715741318,-9.243619983019963,-9.433802450246947,-9.33501977953598,-9.550252835997386,-9.614985518897095,-9.552056230022016,-9.604973182347312,-9.703290684931293,-9.787486663500768,-9.835151259579266,-9.868315052407297,-9.970561405342044,-10.20696143960992,-10.079510948781264,-10.318865640681476,-10.201813475259904,-10.291586944074107,-10.394439178935377,-10.421548028646868,-10.462167741208104,-10.71697338657345,-10.592459912599383,-10.639907955765826,-10.691449608574674,-10.824556298587561,-10.835644774276295,-10.964794943465364,-10.936700070376366,-10.970221079076975,-10.953738047830369,-11.023458392332063,-11.02629506953174,-11.035232905356876,-11.109193594795885,-11.118354452010795,-11.063417317391018,-11.0873383682752,-11.079294433578326,-11.12430936988506
-3.9174567917330694,-3.922061571541153,-3.9278003256695833,-3.9349143464603347,-3.9436835497096365,-3.9544278645123883,-3.9675069068568454,-3.983317431354568,-4.002288116473662,-4.024871375610579,-4.051532104944821,-4.082733570936563,-4.118920981681346,-4.160503636063625,-4.207836848758844,-4.2612050489491,-4.320807495992969,-4.386747918480174,-4.459029068977277,-4.537552735248279,-4.622125226082345,-4.712467832125064,-4.808231314435935,-4.909013133324441,-5.014375897900919,-5.123865356078175,-5.237026085889629,-5.35341279260212,-5.47259463009668,-5.594149078862489,-5.717640434437355,-5.842575792029898,-5.968328981192233,-6.094022359300419,-6.218364238154845,-6.339470414822252,-6.45477053395998,-6.561200665358197,-6.6558844137926245,-6.7371843134901965,-6.805472028906581,-6.862957958567284,-6.912726419381828,-6.957734101647409,-7.000271065711373,-7.041861331094979,-7.083377501519082,-7.1252011351310305,-7.167362097675882,-7.209652179541248,-7.2517333216766575,-7.293264352732792,-7.3340591331790845,-7.374266688013931,-7.414539987806448,-7.456152606907312,-7.501043869419986,-7.55181160038218,-7.611693348483548,-7.684538638026024,-7.774579137979757,-7.885041266983969,-8.011902253006426,-8.125644290614634,-8.172056542399217,-8.1615940646363,-8.16061494818635,-8.209342324359763,-8.327612741550526,-8.504342946809274,-8.57249351933722,-8.512156303860378,-8.54290935780534,-8.724930852869212,-8.842724455345639,-8.749705964542054,-8.86842261553953,-9.053060129261945,-8.937625489577993,-9.161878649920133,-9.11057639110203,-9.24720339178085,-9.24290472405748,-9.434729487948212,-9.334106001422255,-9.55073478881744,-9.61555381640606,-9.551299145784082,-9.604116191647195,-9.702681030448373,-9.7870396811351,-9.834563248558013,-9.867473675162195,-9.969907209114195,-10.208314174901005,-10.078801648220493,-10.319822507777616,-10.200968573550824,-10.291037627749871,-10.394242702102119,-10.421031556994913,-10.461349292747897,-10.718272929246483,-10.591690747054502,-10.6392078604917,-10.690705785944216,-10.824280826519654,-10.835365454201193,-10.965412419148816,-10.936630772104992,-10.969894288624019,-10.953172301730241,-11.023199459913469,-11.026111788324437,-11.03498541660693,-11.109435468926645,-11.11863020736878,-11.063132996874481,-11.087174186880384,-11.079075597642774,-11.1245198631601
-4.1732536341878435,-4.176127744315806,-4.179759795672824,-4.184322612002993,-4.190021543132198,-4.197097787032714,-4.205830962309442,-4.216540479422236,-4.229585212420045,-4.245360970602187,-4.264295329848912,-4.286839519494939,-4.313457278528124,-4.344610886618633,-4.380744917494849,-4.4222686133150395,-4.469538084738894,-4.5228397430833445,-4.582376417105283,-4.648257468669434,-4.720493901852595,-4.798998996580135,-4.8835944538246014,-4.974021485861229,-5.069955779708523,-5.171024828879624,-5.276825744907979,-5.386941245987423,-5.50095092869871,-5.6184339291264,-5.738957338018683,-5.862041845093575,-5.98709184289985,-6.113272689004804,-6.239318570705797,-6.363277582397848,-6.482281689010998,-6.59259464106066,-6.690321287817726,-6.772849053577037,-6.840175668042124,-6.894901803180339,-6.940886211603152,-6.981783176094801,-7.02031056541712,-7.058180022409001,-7.096307502843559,-7.135054134265825,-7.17441570951958,-7.2141636853864854,-7.25396608811132,-7.293515697825786,-7.332679021844777,-7.3716584037808355,-7.411140093684395,-7.452397108647087,-7.497334841643771,-7.548498437286197,-7.609076245059816,-7.682894386579097,-7.774201515598982,-7.88625381902261,-8.014803907573185,-8.128921414747326,-8.172908163584694,-8.160145364371367,-8.15861397058961,-8.207895671804556,-8.327622204296482,-8.506646467652734,-8.57337028172036,-8.510712690910863,-8.541687179273582,-8.725881652553154,-8.843782602749226,-8.748324034084561,-8.868182171262129,-9.05444948624066,-8.936309294377786,-9.163093610978622,-9.109645238925484,-9.247454737400277,-9.242038859038281,-9.435852191973298,-9.332885465842267,-9.551502870650983,-9.616194154251687,-9.550229074448492,-9.602991629629301,-9.701930443071234,-9.786518117181267,-9.833836913454713,-9.866361099553282,-9.968963690732183,-10.210118521204647,-10.077887587992477,-10.321042195662624,-10.19981196603482,-10.290349671063044,-10.394047969944815,-10.42038647252033,-10.460225057444957,-10.720027392500077,-10.590624546623836,-10.63828776242275,-10.689714483403632,-10.82384461743932,-10.835035950690784,-10.966296875608041,-10.936584371781414,-10.969409695260344,-10.952405384482748,-11.022814041003548,-11.025892014065288,-11.034671930892575,-11.109740065708412,-11.118987541799298,-11.0627508215963,-11.086938300312086,-11.078780639906745,-11.124805826995708
